date,open,high,low,close,volume
2023-03-26,254.08,255.93,225.14,241.04,1379986
2023-03-27,241.04,241.37,240.75,241.19,1251945
2023-03-28,241.19,260.56,230.38,251.11,2572391
2023-03-29,251.11,262.85,208.44,235.9,3083707
2023-03-30,235.9,236.1,233.63,234.51,1526244
2023-03-31,234.51,234.93,211.39,225.5,1936849
2023-04-01,225.5,230.47,221.66,227.69,914549
2023-04-02,227.69,235.66,219.99,222.73,875349
2023-04-03,222.73,237.15,218.79,227.5,1355253
2023-04-04,227.5,237.66,224.82,231.44,1578180
2023-04-05,231.44,234.06,227.09,229.7,967949
2023-04-06,229.7,250.72,222.28,237.04,1853326
2023-04-07,237.04,245.31,236.94,241.65,1614429
2023-04-08,241.65,242.11,237.59,239.16,996309
2023-04-09,239.16,240.2,238.75,239.62,666625
2023-04-10,239.62,246.36,234.18,243.66,1472073
2023-04-11,243.66,248.78,239.39,247.97,1114762
2023-04-12,247.97,257.35,244.07,252.4,1567454
2023-04-13,252.4,254.26,236.25,245.9,1586952
2023-04-14,245.9,246.43,242.85,243.28,1310328
2023-04-15,243.28,243.91,232.45,239.6,865978
2023-04-16,239.6,242.09,237.28,241.03,923621
2023-04-17,241.03,249.48,229.66,235.59,1407082
2023-04-18,235.59,238.75,233.46,233.85,1144681
2023-04-19,233.85,233.89,233.4,233.48,873359
2023-04-20,233.48,236.41,227.9,231.23,1232985
2023-04-21,231.23,231.79,228.54,230.24,965268
2023-04-22,230.24,237.74,230.18,232.79,1015364
2023-04-23,232.79,234.32,231.31,234.12,926563
2023-04-24,234.12,234.27,233.79,233.97,1091718
2023-04-25,233.97,267.35,207.16,248.85,2230593
2023-04-26,248.85,252.21,231.79,242.88,2053810
2023-04-27,242.88,267.87,236.96,258.59,2712687
2023-04-28,258.59,263.2,244.63,252.06,1500934
2023-04-29,252.06,255.85,248.26,254.39,1069000
2023-04-30,254.39,273.28,228.77,268.46,1996990
2023-05-01,268.46,288.79,239.44,257.55,1482488
2023-05-02,257.55,272.22,247.09,271.45,2337115
2023-05-03,271.45,299.04,234.53,257.23,2325023
2023-05-04,257.23,277.35,248.77,267.42,1629872
2023-05-05,267.42,267.76,266.77,267.19,1159069
2023-05-06,267.19,267.35,267.09,267.3,601046
2023-05-07,267.3,268.32,266.36,268.0,771325
2023-05-08,268.0,274.68,267.12,271.87,1377103
2023-05-09,271.87,297.71,250.77,284.24,1950362
2023-05-10,284.24,285.74,283.01,284.95,1008890
2023-05-11,284.95,297.68,282.72,290.18,1168360
2023-05-12,290.18,302.16,282.03,301.8,1865962
2023-05-13,301.8,321.72,283.4,290.79,1217744
2023-05-14,290.79,319.13,259.26,272.71,1647171
2023-05-15,272.71,285.76,232.1,258.5,2035999
2023-05-16,258.5,258.95,256.94,257.81,943843
2023-05-17,257.81,261.33,256.03,260.39,1390410
2023-05-18,260.39,267.59,242.93,252.79,1376319
2023-05-19,252.79,254.3,247.77,248.51,1135095
2023-05-20,248.51,254.19,239.87,242.35,990162
2023-05-21,242.35,257.56,219.9,256.39,1588496
2023-05-22,256.39,256.41,256.37,256.41,1169702
2023-05-23,256.41,258.22,253.62,255.29,950176
2023-05-24,255.29,256.1,251.91,253.34,1145446
2023-05-25,253.34,264.23,224.79,241.57,1885917
2023-05-26,241.57,256.31,227.78,251.24,2501631
2023-05-27,251.24,279.56,230.7,274.19,2405941
2023-05-28,274.19,287.6,269.38,283.13,1319360
2023-05-29,283.13,284.51,267.27,277.35,1752783
2023-05-30,277.35,289.95,253.92,268.07,2001466
2023-05-31,268.07,268.84,267.55,268.43,1198035
2023-06-01,268.43,269.58,261.39,263.91,1263559
2023-06-02,263.91,280.78,244.75,273.62,1809144
2023-06-03,273.62,300.93,269.92,291.75,1401903
2023-06-04,291.75,292.9,286.95,288.68,736573
2023-06-05,288.68,291.59,286.8,287.06,1123180
2023-06-06,287.06,293.1,283.15,291.98,1594337
2023-06-07,291.98,297.98,288.4,294.16,1038506
2023-06-08,294.16,314.68,286.29,301.23,1522960
2023-06-09,301.23,304.66,285.88,295.11,1230459
2023-06-10,295.11,299.27,289.05,291.01,756746
2023-06-11,291.01,307.05,270.63,277.87,1375335
2023-06-12,277.87,281.91,277.67,279.82,1065820
2023-06-13,279.82,281.87,271.23,272.17,1849720
2023-06-14,272.17,288.48,257.63,282.84,1969450
2023-06-15,282.84,285.64,278.29,280.49,1125012
2023-06-16,280.49,300.45,266.24,287.87,1296877
2023-06-17,287.87,289.93,286.3,288.71,646274
2023-06-18,288.71,295.95,283.07,292.05,738108
2023-06-19,292.05,295.34,291.54,293.32,940405
2023-06-20,293.32,307.73,286.93,299.43,1336674
2023-06-21,299.43,301.34,297.49,298.34,1208423
2023-06-22,298.34,312.74,273.9,282.79,2245208
2023-06-23,282.79,288.83,274.05,276.78,1652585
2023-06-24,276.78,303.73,265.07,286.16,994391
2023-06-25,286.16,317.0,250.33,269.75,1684132
2023-06-26,269.75,281.45,264.24,274.92,1921217
2023-06-27,274.92,276.42,273.68,273.97,1186382
2023-06-28,273.97,283.9,263.38,283.26,2225261
2023-06-29,283.26,291.54,275.35,278.53,1806033
2023-06-30,278.53,279.18,278.46,278.78,1089381
2023-07-01,278.78,294.56,252.75,267.86,1318888
2023-07-02,267.86,273.98,265.06,271.91,795615
2023-07-03,271.91,329.79,249.01,291.54,2346977
2023-07-04,291.54,300.94,283.16,298.69,1493915
2023-07-05,298.69,299.85,297.71,297.75,1221636
2023-07-06,297.75,300.08,295.95,298.72,1153638
2023-07-07,298.72,309.43,289.32,306.88,1612094
2023-07-08,306.88,362.84,272.15,325.64,1525284
2023-07-09,325.64,327.18,305.67,318.82,1127750
2023-07-10,318.82,319.64,318.52,319.19,841191
2023-07-11,319.19,341.78,297.83,332.49,1470172
2023-07-12,332.49,346.96,295.28,319.04,1698230
2023-07-13,319.04,333.55,269.31,298.13,2266622
2023-07-14,298.13,299.06,293.65,294.81,1221683
2023-07-15,294.81,309.54,246.99,277.23,1450241
2023-07-16,277.23,297.5,251.07,296.95,1477170
2023-07-17,296.95,335.26,293.16,309.7,1795244
2023-07-18,309.7,345.01,263.54,340.47,2640590
2023-07-19,340.47,341.72,340.29,340.92,899225
2023-07-20,340.92,341.79,340.04,340.14,1160778
2023-07-21,340.14,346.98,324.85,332.59,1409658
2023-07-22,332.59,353.57,326.83,348.42,1564094
2023-07-23,348.42,402.39,300.35,319.9,1676782
2023-07-24,319.9,320.62,301.49,305.72,2049200
2023-07-25,305.72,355.27,304.61,326.31,2502940
2023-07-26,326.31,335.53,324.47,335.17,2073601
2023-07-27,335.17,340.56,301.26,320.07,2041932
2023-07-28,320.07,324.87,311.13,316.75,1640332
2023-07-29,316.75,320.68,305.3,311.81,972294
2023-07-30,311.81,318.89,310.63,318.71,1070206
2023-07-31,318.71,318.93,313.05,314.54,1564016
2023-08-01,314.54,344.21,307.01,325.56,1537077
2023-08-02,325.56,327.59,319.76,322.89,1056213
2023-08-03,322.89,341.05,292.83,306.44,1852767
2023-08-04,306.44,368.95,274.88,327.11,2010627
2023-08-05,327.11,328.55,325.01,326.3,712574
2023-08-06,326.3,340.66,318.93,340.01,1309859
2023-08-07,340.01,345.09,293.01,321.8,2472976
2023-08-08,321.8,340.54,318.7,330.8,1417688
2023-08-09,330.8,334.21,328.37,333.0,1201368
2023-08-10,333.0,354.64,314.79,319.96,1434347
2023-08-11,319.96,326.32,316.14,322.83,1026516
2023-08-12,322.83,357.74,312.74,334.88,1165401
2023-08-13,334.88,337.71,314.17,326.39,879066
2023-08-14,326.39,326.4,326.39,326.39,956053
2023-08-15,326.39,343.76,307.4,314.32,1786342
2023-08-16,314.32,330.39,276.23,297.43,2436762
2023-08-17,297.43,298.07,281.98,287.18,1753773
2023-08-18,287.18,295.53,279.68,294.73,1585363
2023-08-19,294.73,310.52,292.79,307.65,1433393
2023-08-20,307.65,316.32,287.21,298.9,1069312
2023-08-21,298.9,319.91,287.86,306.86,1392412
2023-08-22,306.86,315.16,294.85,299.82,1220416
2023-08-23,299.82,300.25,297.39,298.65,1238880
2023-08-24,298.65,315.96,287.47,305.58,1557115
2023-08-25,305.58,320.17,296.15,315.21,1738363
2023-08-26,315.21,331.25,305.15,320.54,916970
2023-08-27,320.54,327.44,314.8,325.59,1288279
2023-08-28,325.59,328.06,322.37,327.9,1259310
2023-08-29,327.9,329.34,325.66,327.07,1169776
2023-08-30,327.07,349.66,326.45,335.44,1883733
2023-08-31,335.44,336.36,321.18,329.42,1526242
2023-09-01,329.42,339.47,321.59,322.48,1316153
2023-09-02,322.48,347.99,303.33,337.77,1574647
2023-09-03,337.77,338.33,337.11,337.32,581959
2023-09-04,337.32,340.99,332.27,335.37,1338060
2023-09-05,335.37,354.2,318.62,346.29,1586306
2023-09-06,346.29,426.96,291.32,374.22,2893554
2023-09-07,374.22,381.46,358.42,365.56,1602048
2023-09-08,365.56,372.14,351.08,356.27,1384899
2023-09-09,356.27,359.6,348.57,349.15,790889
2023-09-10,349.15,351.93,340.68,345.54,749714
2023-09-11,345.54,345.67,345.47,345.58,838010
2023-09-12,345.58,375.49,336.09,355.74,1659800
2023-09-13,355.74,357.8,337.55,349.57,1202345
2023-09-14,349.57,350.64,347.8,348.69,937030
2023-09-15,348.69,353.52,347.12,352.25,1053086
2023-09-16,352.25,353.63,317.99,340.33,1354241
2023-09-17,340.33,377.53,315.02,353.04,1063646
2023-09-18,353.04,393.29,348.0,369.43,2171562
2023-09-19,369.43,374.61,352.87,357.88,1649218
2023-09-20,357.88,379.79,325.63,376.26,1836997
2023-09-21,376.26,405.53,335.43,399.22,2625546
2023-09-22,399.22,401.21,398.28,400.08,870670
2023-09-23,400.08,403.02,398.87,401.7,683904
2023-09-24,401.7,402.37,395.76,397.56,905961
2023-09-25,397.56,425.73,356.29,421.81,2658534
2023-09-26,421.81,527.46,395.53,459.58,3587694
2023-09-27,459.58,475.03,438.86,445.93,2202604
2023-09-28,445.93,462.99,435.07,452.19,1664942
2023-09-29,452.19,494.48,430.59,467.67,2167426
2023-09-30,467.67,495.63,430.68,488.67,1831536
2023-10-01,488.67,499.24,472.2,498.65,839374
2023-10-02,498.65,524.47,466.98,518.0,2012283
2023-10-03,518.0,532.7,503.34,503.52,1426359
2023-10-04,503.52,509.58,502.13,506.19,1165416
2023-10-05,506.19,506.75,505.77,506.46,851766
2023-10-06,506.46,517.22,503.96,510.12,1205312
2023-10-07,510.12,587.19,504.78,536.17,1662216
2023-10-08,536.17,541.24,515.97,527.73,760993
2023-10-09,527.73,533.92,525.76,530.58,1161693
2023-10-10,530.58,546.23,519.77,520.27,1123401
2023-10-11,520.27,530.12,514.45,526.22,1361887
2023-10-12,526.22,531.79,496.17,516.05,1345493
2023-10-13,516.05,577.77,505.74,547.57,2483538
2023-10-14,547.57,550.71,503.61,528.57,1259097
2023-10-15,528.57,547.01,506.08,540.4,871832
2023-10-16,540.4,560.93,526.28,551.46,1351411
2023-10-17,551.46,552.75,544.48,549.1,1046090
2023-10-18,549.1,551.2,543.88,544.18,1250754
2023-10-19,544.18,554.26,534.19,549.96,1199364
2023-10-20,549.96,564.46,540.38,555.63,1332137
2023-10-21,555.63,573.38,553.57,563.45,729286
2023-10-22,563.45,571.49,560.47,566.54,657883
2023-10-23,566.54,582.47,549.14,579.23,1407577
2023-10-24,579.23,579.4,576.31,577.88,949804
2023-10-25,577.88,622.32,533.55,550.02,2314952
2023-10-26,550.02,560.53,536.23,541.26,1705628
2023-10-27,541.26,616.66,434.59,497.42,2564790
2023-10-28,497.42,505.35,449.81,481.05,1193705
2023-10-29,481.05,482.29,478.29,479.81,954782
2023-10-30,479.81,482.41,471.75,475.83,1168373
2023-10-31,475.83,475.87,475.78,475.78,999967
2023-11-01,475.78,494.17,438.0,459.58,1883192
2023-11-02,459.58,461.47,453.29,454.86,1014844
2023-11-03,454.86,476.76,416.38,475.41,1562432
2023-11-04,475.41,505.07,455.51,489.44,1278363
2023-11-05,489.44,513.16,466.67,503.4,914900
2023-11-06,503.4,531.79,492.4,513.45,1576800
2023-11-07,513.45,587.04,462.75,548.1,1956459
2023-11-08,548.1,549.67,528.81,535.09,1274013
2023-11-09,535.09,547.17,524.77,528.9,1074849
2023-11-10,528.9,546.77,519.84,535.77,1259040
2023-11-11,535.77,580.26,475.98,565.78,1765985
2023-11-12,565.78,583.35,562.75,573.36,951568
2023-11-13,573.36,582.81,560.08,567.92,1305384
2023-11-14,567.92,595.01,515.28,536.08,2011841
2023-11-15,536.08,542.54,531.1,539.51,1122122
2023-11-16,539.51,590.3,506.9,557.62,1618760
2023-11-17,557.62,590.38,552.79,569.06,1479912
2023-11-18,569.06,607.17,497.0,538.89,1229738
2023-11-19,538.89,550.14,534.97,547.14,1086629
2023-11-20,547.14,552.81,540.03,551.3,1148486
2023-11-21,551.3,569.09,541.68,560.63,1263394
2023-11-22,560.63,569.43,550.82,553.22,1209509
2023-11-23,553.22,590.64,522.97,529.03,2226759
2023-11-24,529.03,567.34,519.71,548.76,1448250
2023-11-25,548.76,550.17,547.37,549.61,841855
2023-11-26,549.61,561.45,497.66,525.79,1697789
2023-11-27,525.79,526.27,509.65,519.21,1598423
2023-11-28,519.21,525.39,501.87,512.71,1684089
2023-11-29,512.71,536.82,508.92,529.63,1808522
2023-11-30,529.63,533.69,525.76,533.27,1603528
2023-12-01,533.27,564.31,514.24,552.03,1391162
2023-12-02,552.03,558.01,542.95,556.63,968655
2023-12-03,556.63,601.32,532.96,579.59,1271644
2023-12-04,579.59,610.32,575.96,592.59,1176314
2023-12-05,592.59,632.7,554.62,620.78,2318195
2023-12-06,620.78,623.5,587.29,606.3,1433345
2023-12-07,606.3,613.13,601.52,609.16,1288739
2023-12-08,609.16,635.63,598.15,620.23,1427779
2023-12-09,620.23,631.85,599.86,631.17,1018693
2023-12-10,631.17,700.78,618.73,660.0,1424526
2023-12-11,660.0,712.56,603.64,702.83,2757138
2023-12-12,702.83,704.65,648.11,683.97,1479370
2023-12-13,683.97,715.87,662.15,698.75,1648923
2023-12-14,698.75,730.59,687.36,716.17,1598921
2023-12-15,716.17,774.34,697.0,738.16,1819513
2023-12-16,738.16,769.63,710.72,763.36,945066
2023-12-17,763.36,778.59,718.08,744.14,1005562
2023-12-18,744.14,768.53,704.53,716.97,1642701
2023-12-19,716.97,825.38,673.64,763.7,2192953
2023-12-20,763.7,858.59,728.56,797.55,1870770
2023-12-21,797.55,829.81,741.12,769.75,1770368
2023-12-22,769.75,820.74,684.58,736.43,2028767
2023-12-23,736.43,776.36,687.21,762.97,992739
2023-12-24,762.97,807.94,752.09,778.44,827043
2023-12-25,778.44,798.34,723.01,743.52,2552796
2023-12-26,743.52,755.55,739.93,749.28,1447289
2023-12-27,749.28,762.7,729.18,733.05,1500443
2023-12-28,733.05,807.63,721.87,763.87,2231326
2023-12-29,763.87,771.54,753.68,757.12,1673796
2023-12-30,757.12,789.56,730.81,773.44,1226237
2023-12-31,773.44,807.75,759.35,785.14,1233930
2024-01-01,785.14,801.64,771.61,775.81,1095089
2024-01-02,775.81,829.34,688.93,743.94,1714762
2024-01-03,743.94,803.59,681.83,783.73,1883308
2024-01-04,783.73,791.95,776.42,777.58,1214290
2024-01-05,777.58,835.51,742.52,807.47,1533779
2024-01-06,807.47,830.77,804.37,823.63,793417
2024-01-07,823.63,849.05,810.21,834.67,904378
2024-01-08,834.67,850.28,808.71,821.55,1570971
2024-01-09,821.55,830.54,744.65,788.61,1732919
2024-01-10,788.61,888.03,708.36,829.09,1725378
2024-01-11,829.09,831.79,797.7,816.15,1353295
2024-01-12,816.15,817.6,792.7,807.68,1058651
2024-01-13,807.68,810.35,801.7,803.56,726755
2024-01-14,803.56,805.4,800.96,805.18,650738
2024-01-15,805.18,824.4,756.76,787.39,1529009
2024-01-16,787.39,818.23,682.72,741.08,2606387
2024-01-17,741.08,762.27,730.98,750.14,1359245
2024-01-18,750.14,767.14,706.66,735.02,1220786
2024-01-19,735.02,735.71,734.33,734.53,1027985
2024-01-20,734.53,737.12,731.62,732.81,781048
2024-01-21,732.81,763.26,679.11,713.67,952530
2024-01-22,713.67,758.68,650.3,691.0,1661525
2024-01-23,691.0,700.88,679.07,685.13,1227675
2024-01-24,685.13,690.96,677.48,689.76,1263296
2024-01-25,689.76,697.85,683.65,684.06,1288428
2024-01-26,684.06,686.77,640.32,668.61,1779399
2024-01-27,668.61,684.52,622.71,642.58,1462586
2024-01-28,642.58,665.86,634.49,650.71,1259870
2024-01-29,650.71,790.37,630.15,700.03,3538939
2024-01-30,700.03,704.3,695.78,702.45,1471791
2024-01-31,702.45,704.67,698.89,701.07,1149758
2024-02-01,701.07,702.1,693.97,698.09,1018184
2024-02-02,698.09,727.61,663.98,682.96,1618350
2024-02-03,682.96,683.34,682.7,683.13,611989
2024-02-04,683.13,718.55,669.22,700.57,907883
2024-02-05,700.57,701.2,685.24,688.46,1594994
2024-02-06,688.46,691.95,679.19,685.29,1062692
2024-02-07,685.29,689.07,684.86,687.3,1118320
2024-02-08,687.3,704.6,600.52,647.25,2295370
2024-02-09,647.25,647.66,636.84,643.76,912062
2024-02-10,643.76,715.98,585.85,673.19,1200294
2024-02-11,673.19,689.41,660.04,661.48,947185
2024-02-12,661.48,672.12,647.51,656.13,1215011
2024-02-13,656.13,696.48,639.65,675.48,1354903
2024-02-14,675.48,727.64,620.76,646.07,1642401
2024-02-15,646.07,682.53,592.81,624.03,1863263
2024-02-16,624.03,624.76,564.83,590.92,2045806
2024-02-17,590.92,600.66,577.98,581.83,736776
2024-02-18,581.83,592.88,567.35,589.25,984524
2024-02-19,589.25,589.64,588.9,589.57,992367
2024-02-20,589.57,619.04,587.44,600.41,1361142
2024-02-21,600.41,611.29,586.08,593.02,1184113
2024-02-22,593.02,604.97,564.31,577.87,1683132
2024-02-23,577.87,593.04,557.39,566.85,1245880
2024-02-24,566.85,616.78,565.45,585.1,1335692
2024-02-25,585.1,677.6,516.26,623.56,2050362
2024-02-26,623.56,636.7,611.44,612.85,1623985
2024-02-27,612.85,631.35,600.51,621.92,1270067
2024-02-28,621.92,623.96,593.0,609.89,1379142
2024-02-29,609.89,626.71,550.08,585.86,2284447
2024-03-01,585.86,586.54,583.37,584.01,892211
2024-03-02,584.01,640.21,582.51,619.97,1300937
2024-03-03,619.97,709.26,602.54,649.46,1513059
2024-03-04,649.46,653.91,636.06,638.65,1394415
2024-03-05,638.65,759.3,580.22,684.01,2450142
2024-03-06,684.01,697.63,678.5,688.59,1171272
2024-03-07,688.59,784.11,628.41,725.66,2206687
2024-03-08,725.66,757.17,720.76,736.59,1234502
2024-03-09,736.59,737.72,736.05,737.19,743675
2024-03-10,737.19,777.28,718.76,751.47,887913
2024-03-11,751.47,786.85,728.56,764.76,1541571
2024-03-12,764.76,805.56,749.98,780.81,1613944
2024-03-13,780.81,848.31,739.01,807.73,1795085
2024-03-14,807.73,884.69,760.14,833.12,1331015
2024-03-15,833.12,836.67,819.57,822.37,1371821
2024-03-16,822.37,839.23,808.35,830.71,920386
2024-03-17,830.71,907.9,787.96,866.92,1314654
2024-03-18,866.92,957.69,801.86,904.17,1960668
2024-03-19,904.17,941.09,872.36,879.92,1512831
2024-03-20,879.92,925.6,872.83,897.28,1425314
2024-03-21,897.28,898.35,896.74,897.71,883688
2024-03-22,897.71,1018.69,897.13,953.28,2471615
2024-03-23,953.28,961.15,942.32,960.63,711745
2024-03-24,960.63,996.48,954.23,982.12,934416
2024-03-25,982.12,1089.02,906.6,1020.01,2014070
2024-03-26,1020.01,1250.99,925.88,1099.38,2934319
2024-03-27,1099.38,1127.67,1077.95,1114.78,1230987
2024-03-28,1114.78,1149.79,1088.73,1092.74,1733549
2024-03-29,1092.74,1233.98,1003.07,1162.54,2257347
2024-03-30,1162.54,1347.56,1061.15,1246.55,2199011
2024-03-31,1246.55,1541.85,1188.58,1353.99,2585339
2024-04-01,1353.99,1357.07,1310.38,1327.64,1547399
2024-04-02,1327.64,1330.58,1325.73,1328.86,1025346
2024-04-03,1328.86,1352.88,1261.36,1292.26,1295637
2024-04-04,1292.26,1294.45,1281.38,1287.3,1178337
2024-04-05,1287.3,1327.6,1207.08,1255.62,1264302
2024-04-06,1255.62,1366.13,1155.76,1315.08,1299601
2024-04-07,1315.08,1402.82,1269.24,1378.35,1282678
2024-04-08,1378.35,1435.88,1375.71,1432.91,2029332
2024-04-09,1432.91,1443.28,1420.72,1439.39,985453
2024-04-10,1439.39,1492.84,1273.32,1377.19,2119195
2024-04-11,1377.19,1413.96,1358.78,1396.25,1089610
2024-04-12,1396.25,1399.03,1354.32,1379.05,1244586
2024-04-13,1379.05,1531.33,1360.41,1437.71,1352556
2024-04-14,1437.71,1441.77,1400.42,1422.72,899096
2024-04-15,1422.72,1423.84,1419.52,1420.58,1197466
2024-04-16,1420.58,1423.48,1411.62,1414.76,1194087
2024-04-17,1414.76,1476.33,1361.9,1468.97,1436824
2024-04-18,1468.97,1470.04,1445.19,1460.49,954584
2024-04-19,1460.49,1520.96,1226.1,1373.43,1772831
2024-04-20,1373.43,1448.25,1312.3,1405.16,1048046
2024-04-21,1405.16,1483.34,1250.7,1351.67,1112822
2024-04-22,1351.67,1373.3,1328.68,1335.15,1277048
2024-04-23,1335.15,1372.89,1323.33,1352.05,1059766
2024-04-24,1352.05,1352.24,1351.99,1352.2,902348
2024-04-25,1352.2,1368.9,1350.33,1360.33,1538001
2024-04-26,1360.33,1460.93,1354.86,1400.76,2072232
2024-04-27,1400.76,1426.04,1346.97,1373.18,1014265
2024-04-28,1373.18,1385.72,1365.81,1377.51,953353
2024-04-29,1377.51,1481.66,1215.31,1297.51,2139616
2024-04-30,1297.51,1329.75,1216.55,1266.05,1752787
2024-05-01,1266.05,1272.37,1234.4,1246.87,1436799
2024-05-02,1246.87,1271.46,1213.7,1223.21,1588097
2024-05-03,1223.21,1238.38,1203.69,1215.51,912959
2024-05-04,1215.51,1221.54,1127.91,1169.22,1434963
2024-05-05,1169.22,1170.09,1159.74,1165.12,845691
2024-05-06,1165.12,1336.73,1019.03,1259.29,3102685
2024-05-07,1259.29,1266.9,1251.64,1264.11,1110051
2024-05-08,1264.11,1320.2,1151.87,1219.92,1628434
2024-05-09,1219.92,1224.26,1215.35,1223.21,1177558
2024-05-10,1223.21,1268.2,1176.41,1250.52,1681362
2024-05-11,1250.52,1253.91,1224.94,1241.3,852740
2024-05-12,1241.3,1244.73,1220.17,1230.02,865430
2024-05-13,1230.02,1235.82,1228.37,1231.99,1231971
2024-05-14,1231.99,1338.64,1175.21,1276.72,1495470
2024-05-15,1276.72,1278.24,1271.9,1272.02,1099232
2024-05-16,1272.02,1339.93,1225.09,1304.64,1749028
2024-05-17,1304.64,1315.17,1291.52,1312.28,1259774
2024-05-18,1312.28,1323.4,1287.53,1302.01,749486
2024-05-19,1302.01,1388.14,1270.4,1346.19,1172270
2024-05-20,1346.19,1350.54,1341.8,1343.56,903445
2024-05-21,1343.56,1379.22,1329.37,1373.14,1234041
2024-05-22,1373.14,1407.5,1355.0,1393.28,1422096
2024-05-23,1393.28,1468.9,1319.59,1437.07,1609874
2024-05-24,1437.07,1607.29,1365.93,1493.16,1514460
2024-05-25,1493.16,1551.52,1444.89,1450.64,1146942
