Date,Open,High,Low,Close,Volume
2023-01-24,300.6123352050781,322.7462158203125,299.6996154785156,305.3908996582031,887528741
2023-01-25,307.3076477050781,313.20074462890625,294.71466064453125,300.6381530761719,667706772
2023-01-26,304.8665466308594,309.2630920410156,302.3926696777344,307.0964050292969,540954388
2023-01-27,308.12310791015625,309.89447021484375,300.3205871582031,304.87445068359375,484897937
2023-01-28,306.24432373046875,313.0773620605469,304.09332275390625,308.1571350097656,434715822
2023-01-29,317.3362121582031,320.1185607910156,305.1980895996094,306.2362976074219,664644693
2023-01-30,307.0688781738281,320.25482177734375,303.58074951171875,317.3753967285156,630938594
2023-01-31,312.3610534667969,313.8247985839844,305.6813659667969,307.0965576171875,487472184
2023-02-01,317.47259521484375,319.2076721191406,306.1482849121094,312.2771301269531,616638893
2023-02-02,323.34979248046875,333.49554443359375,316.7110595703125,317.34619140625,909077028
2023-02-03,332.2686767578125,334.545166015625,318.9032287597656,323.2913513183594,861598551
2023-02-04,330.6170959472656,333.8709411621094,327.7414245605469,332.24969482421875,440935963
2023-02-05,327.8693542480469,337.3205261230469,324.8794860839844,330.5582580566406,662969265
2023-02-06,324.6271667480469,330.9574279785156,321.9461364746094,327.8618469238281,521894604
2023-02-07,333.2278747558594,333.5267333984375,324.2054748535156,324.5574035644531,521804212
2023-02-08,328.0886535644531,334.7283935546875,324.49053955078125,333.2173156738281,515127902
2023-02-09,305.9604187011719,329.0126037597656,303.3585510253906,328.1722106933594,778492045
2023-02-10,305.9541320800781,309.0569152832031,303.0165710449219,306.00726318359375,492880078
2023-02-11,310.61602783203125,311.1468811035156,305.4541015625,305.97991943359375,348569462
2023-02-12,312.9296569824219,320.23486328125,306.5174865722656,310.6056213378906,520994815
2023-02-13,294.475341796875,315.123046875,283.6963806152344,312.9018249511719,1322505522
2023-02-14,296.120361328125,301.1332702636719,290.1734924316406,294.47039794921875,662196432
2023-02-15,317.1692199707031,317.3873291015625,294.3832702636719,296.1449279785156,667519216
2023-02-16,304.7637023925781,326.6348876953125,304.50274658203125,317.150390625,1036335164
2023-02-17,313.37799072265625,316.4135437011719,303.5519104003906,304.74273681640625,701575686
2023-02-18,316.6827087402344,318.6784973144531,313.300537109375,313.3858642578125,467884011
2023-02-19,311.93585205078125,318.42645263671875,311.3098449707031,316.6196594238281,522437732
2023-02-20,315.37744140625,319.30078125,309.4282531738281,312.0279235839844,676396150
2023-02-21,311.4720153808594,316.9972839355469,309.95526123046875,315.39935302734375,579359973
2023-02-22,312.7811279296875,312.80938720703125,304.2212219238281,311.4826354980469,549179249
2023-02-23,308.533935546875,314.8948974609375,306.1802062988281,312.8053283691406,472852406
2023-02-24,302.0537109375,311.7994384765625,300.0581359863281,308.459716796875,479926281
2023-02-25,302.3846130371094,303.02923583984375,297.22412109375,302.1002502441406,310503640
2023-02-26,308.9970703125,309.5875549316406,300.96624755859375,302.3690185546875,312320211
2023-02-27,304.8558044433594,309.325439453125,300.93609619140625,308.9851989746094,404806423
2023-02-28,301.4748229980469,305.6327209472656,300.56927490234375,304.85498046875,337673265
2023-03-01,302.907470703125,306.1851501464844,301.0980224609375,301.5103454589844,377974810
2023-03-02,299.9461669921875,303.5541687011719,296.5191650390625,302.9161071777344,370516889
2023-03-03,290.2828369140625,300.087646484375,287.979248046875,299.9775695800781,450262903
2023-03-04,289.5038757324219,291.3275451660156,286.61907958984375,290.2898864746094,289197235
2023-03-05,288.69970703125,292.4590759277344,287.87591552734375,289.5206298828125,287599378
2023-03-06,288.0549621582031,289.7183837890625,283.9531555175781,288.7044982910156,374160712
2023-03-07,289.34368896484375,290.21673583984375,284.37408447265625,287.99554443359375,373176525
2023-03-08,286.86700439453125,293.6416320800781,285.5854797363281,289.32745361328125,436665040
2023-03-09,277.2961120605469,291.3664855957031,272.7283630371094,286.9457702636719,505668979
2023-03-10,277.4195861816406,278.1007385253906,265.7124328613281,277.3235168457031,558776711
2023-03-11,277.96142578125,281.64410400390625,272.2830810546875,277.4346618652344,523623578
2023-03-12,289.67578125,289.7134094238281,276.63861083984375,277.94403076171875,483074620
2023-03-13,308.9122009277344,313.75372314453125,287.5561828613281,289.7408142089844,1122664621
2023-03-14,309.37078857421875,319.8389587402344,304.01312255859375,308.93798828125,866173920
2023-03-15,307.12493896484375,313.9241638183594,301.69415283203125,309.4461364746094,596861029
2023-03-16,329.8608703613281,333.0071716308594,304.4295349121094,307.21343994140625,1337194824
2023-03-17,339.0811462402344,340.2700500488281,327.1355895996094,329.8863220214844,934568148
2023-03-18,331.5242919921875,346.44512939453125,330.7912292480469,339.0407409667969,828471428
2023-03-19,336.9782409667969,341.81658935546875,331.5301818847656,331.5301818847656,705888292
2023-03-20,332.9230041503906,339.79803466796875,332.8540954589844,337.0009460449219,682276624
2023-03-21,335.3092346191406,339.5476989746094,328.9939880371094,333.01580810546875,638610697
2023-03-22,321.8877258300781,339.685791015625,317.6002502441406,335.29412841796875,1280612242
2023-03-23,329.8370056152344,331.968505859375,319.8922119140625,321.863525390625,547390925
2023-03-24,322.3593444824219,330.1739807128906,317.77679443359375,329.8080749511719,468651735
2023-03-25,322.6730651855469,325.0028381347656,319.9109191894531,322.3198547363281,439062620
2023-03-26,328.88800048828125,329.5675354003906,322.0966491699219,322.6365051269531,363216136
2023-03-27,310.9491271972656,329.33050537109375,306.4544372558594,328.90447998046875,656817420
2023-03-28,313.2606201171875,314.98614501953125,307.37127685546875,310.9465637207031,478328374
2023-03-29,313.8417663574219,319.5325012207031,312.7904052734375,313.2275390625,482942200
2023-03-30,316.56756591796875,317.79571533203125,311.0036315917969,313.86260986328125,594180917
2023-03-31,317.0400085449219,319.6335754394531,313.7864990234375,316.6324157714844,419430009
2023-04-01,315.2173156738281,318.4306335449219,313.5613098144531,317.0597839355469,463135728
2023-04-02,313.9286193847656,316.18841552734375,311.53656005859375,314.94207763671875,442429679
2023-04-03,308.5623779296875,314.0332336425781,300.5087585449219,313.9376525878906,701865645
2023-04-04,310.9948425292969,312.0874938964844,308.4649658203125,308.58984375,575672802
2023-04-05,314.06317138671875,316.3108215332031,310.514404296875,311.00091552734375,592856922
2023-04-06,312.45465087890625,314.5912170410156,311.0617370605469,314.0839538574219,530706217
2023-04-07,310.6994934082031,312.8652648925781,309.9834289550781,312.4539489746094,478098163
2023-04-08,310.6347351074219,312.6832580566406,310.3880310058594,310.6653137207031,461767801
2023-04-09,312.87225341796875,313.6131591796875,309.88458251953125,310.6590576171875,465627007
2023-04-10,318.3790588378906,318.3790588378906,311.8117980957031,312.8681335449219,565754261
2023-04-11,322.7582702636719,332.8777770996094,318.14306640625,318.4115295410156,896643000
2023-04-12,318.9537658691406,323.48980712890625,317.3410339355469,322.7652282714844,639928192
2023-04-13,324.9480895996094,325.2355041503906,318.1626281738281,320.0234680175781,684442464
2023-04-14,329.1738586425781,335.52276611328125,324.037109375,324.9757080078125,941862415
2023-04-15,333.40728759765625,335.97052001953125,327.572021484375,329.1726989746094,730957108
2023-04-16,348.2209167480469,349.9566345214844,331.2898254394531,333.39019775390625,936315454
2023-04-17,339.9941101074219,350.0722961425781,338.2606201171875,348.1757507324219,856381072
2023-04-18,343.1934509277344,346.4930419921875,337.85931396484375,340.0447692871094,741280408
2023-04-19,322.70751953125,343.5299072265625,321.0520324707031,343.16961669921875,826810466
2023-04-20,317.8899230957031,326.5525207519531,315.9021911621094,322.5877380371094,663981561
2023-04-21,321.67498779296875,331.41717529296875,316.116943359375,317.9211120605469,1057530805
2023-04-22,331.9950866699219,332.9909973144531,320.3104553222656,321.65673828125,670641138
2023-04-23,330.61883544921875,332.220703125,327.779541015625,332.0133361816406,639990072
2023-04-24,331.2458801269531,333.4481201171875,328.1448669433594,330.6213073730469,662758378
2023-04-25,338.3255615234375,339.701171875,328.8067932128906,331.20050048828125,682400159
2023-04-26,330.82177734375,344.81683349609375,325.43853759765625,338.3247985839844,910334786
2023-04-27,331.1950988769531,336.4452819824219,329.1021728515625,330.84637451171875,750494420
2023-04-28,324.500244140625,331.1993103027344,319.5908508300781,331.1993103027344,1069178743
2023-04-29,322.1347351074219,324.7434387207031,321.87060546875,324.4894714355469,536818146
2023-04-30,337.6455383300781,337.9449157714844,320.7230529785156,322.10662841796875,865228956
2023-05-01,328.7242126464844,339.39166259765625,326.6700439453125,337.605224609375,912601797
2023-05-02,321.95269775390625,328.75897216796875,321.95269775390625,328.738037109375,686766524
2023-05-03,326.212890625,327.4369201660156,320.9884948730469,321.9757080078125,822037855
2023-05-04,323.9171447753906,327.4441223144531,323.5232238769531,326.2037353515625,467074893
2023-05-05,326.9403076171875,328.9045715332031,323.9261779785156,323.9261779785156,519090054
2023-05-06,322.7740173339844,328.7369079589844,320.5791015625,326.94537353515625,494274153
2023-05-07,321.6110534667969,325.81414794921875,321.512939453125,322.7579650878906,437921018
2023-05-08,313.9712219238281,322.4250183105469,311.8853454589844,321.4257507324219,636404503
2023-05-09,312.5137023925781,315.7340393066406,311.5994567871094,314.0020751953125,461175016
2023-05-10,314.57745361328125,316.6778869628906,308.8152770996094,312.4984436035156,545212280
2023-05-11,307.6958312988281,314.5896301269531,304.9615173339844,314.5896301269531,484941644
2023-05-12,308.6031188964844,308.8200988769531,301.5823974609375,307.68902587890625,509746023
2023-05-13,311.0868835449219,311.89794921875,307.83953857421875,308.6343078613281,385073781
2023-05-14,312.1358947753906,314.6377258300781,310.005859375,311.0894470214844,404468149
2023-05-15,313.5294189453125,316.3658142089844,311.0141296386719,312.13360595703125,432273711
2023-05-16,311.3800354003906,314.0379333496094,309.6927490234375,313.54290771484375,402988974
2023-05-17,314.0835266113281,314.2699890136719,307.6412048339844,311.36981201171875,437721579
2023-05-18,309.4566955566406,314.6662902832031,306.6496276855469,314.0912170410156,383049498
2023-05-19,308.96429443359375,311.1976013183594,307.9300537109375,309.44677734375,334636708
2023-05-20,310.719970703125,311.8423156738281,308.0879821777344,308.982421875,277393160
2023-05-21,306.5067138671875,311.5177001953125,306.478515625,310.7096252441406,302803530
2023-05-22,309.2456359863281,310.83538818359375,305.0476379394531,306.5234680175781,355156561
2023-05-23,313.5062255859375,315.2126770019531,309.2388916015625,309.2491760253906,361568579
2023-05-24,305.9327697753906,313.5504150390625,304.16552734375,313.5191345214844,418835791
2023-05-25,304.733642578125,306.6758728027344,302.9423522949219,305.9226989746094,401117895
2023-05-26,306.8863220214844,308.41436767578125,301.8935546875,304.7257080078125,475658791
2023-05-27,307.5917663574219,307.59844970703125,304.4021301269531,306.8948974609375,331579600
2023-05-28,314.2700500488281,314.45098876953125,306.99798583984375,307.5807189941406,405623337
2023-05-29,311.80718994140625,316.79559326171875,310.7929382324219,314.2846374511719,543284868
2023-05-30,311.68450927734375,314.276611328125,311.3135070800781,311.8103332519531,392038878
2023-05-31,306.86669921875,311.8466491699219,305.37640380859375,311.6957092285156,474410245
2023-06-01,304.9532775878906,307.61376953125,303.6445617675781,306.8828125,354897855
2023-06-02,307.4237976074219,308.3961486816406,303.7401428222656,304.95068359375,382256220
2023-06-03,306.7201232910156,308.1976623535156,305.64898681640625,307.43389892578125,260995871
2023-06-04,305.15679931640625,307.58392333984375,305.0121154785156,306.71844482421875,273449324
2023-06-05,276.8892517089844,305.1672668457031,272.8895568847656,305.1672668457031,928515688
2023-06-06,281.4955749511719,285.5967102050781,273.72393798828125,276.9336242675781,691784529
2023-06-07,259.3914489746094,281.4814453125,256.095703125,281.4814453125,958739195
2023-06-08,262.14849853515625,266.8072204589844,257.7645263671875,259.4009094238281,562863852
2023-06-09,260.7160949707031,263.9214172363281,256.5093994140625,262.1507873535156,491429998
2023-06-10,239.08908081054688,260.7160949707031,233.169189453125,260.69866943359375,1068424942
2023-06-11,235.4387969970703,239.3482666015625,234.43069458007812,239.08741760253906,376213808
2023-06-12,231.0514373779297,238.4732208251953,222.0713348388672,235.40391540527344,1014433334
2023-06-13,243.89053344726562,245.64219665527344,229.3116912841797,231.07504272460938,864407068
2023-06-14,237.5742645263672,251.63015747070312,234.0425567626953,243.89053344726562,738634212
2023-06-15,236.2806854248047,240.15533447265625,231.06581115722656,237.6096954345703,502420772
2023-06-16,239.1146697998047,242.80198669433594,232.82852172851562,236.27345275878906,488582672
2023-06-17,244.61058044433594,249.13011169433594,237.41790771484375,239.1290283203125,451849200
2023-06-18,244.08726501464844,248.27256774902344,242.76914978027344,244.59580993652344,372246652
2023-06-19,242.9033660888672,244.41200256347656,239.14566040039062,244.0900421142578,359118142
2023-06-20,247.6744384765625,247.82269287109375,239.01873779296875,242.88185119628906,477391843
2023-06-21,249.28634643554688,253.54193115234375,245.54824829101562,247.6829376220703,717670519
2023-06-22,240.7924346923828,256.22003173828125,240.0522003173828,249.27647399902344,709030407
2023-06-23,244.56494140625,248.80978393554688,240.09481811523438,240.79205322265625,493157882
2023-06-24,236.65965270996094,248.42861938476562,231.9947509765625,244.5535125732422,558809140
2023-06-25,238.8929901123047,241.8727569580078,235.63613891601562,236.6367645263672,414941211
2023-06-26,236.13426208496094,241.17384338378906,234.2963409423828,238.87911987304688,427457532
2023-06-27,237.49267578125,240.82284545898438,234.9900665283203,236.13107299804688,348181738
2023-06-28,230.65036010742188,237.5801544189453,226.9770965576172,237.5026397705078,480872336
2023-06-29,233.23245239257812,236.42100524902344,230.5876922607422,230.6324005126953,332343168
2023-06-30,240.36978149414062,241.3129425048828,232.2005157470703,233.19444274902344,626872820
2023-07-01,247.75942993164062,248.4702606201172,240.38690185546875,240.38690185546875,603755323
2023-07-02,246.25791931152344,248.056396484375,243.24127197265625,247.78602600097656,519491311
2023-07-03,246.38221740722656,251.37985229492188,245.88482666015625,246.254638671875,669962148
2023-07-04,242.492919921875,246.8387908935547,241.22853088378906,246.3452911376953,439591635
2023-07-05,239.08108520507812,243.86111450195312,237.1201171875,242.49948120117188,455501209
2023-07-06,232.31942749023438,244.10267639160156,232.17181396484375,239.0685272216797,536134671
2023-07-07,235.62115478515625,236.07911682128906,231.64573669433594,232.3334197998047,418416864
2023-07-08,236.28738403320312,237.4119110107422,234.63714599609375,235.61026000976562,319300746
2023-07-09,234.22836303710938,237.01951599121094,233.47604370117188,236.2945556640625,289327973
2023-07-10,245.874267578125,246.29969787597656,232.007568359375,234.2329559326172,834091613
2023-07-11,248.538330078125,249.2053985595703,244.9390106201172,245.89627075195312,536228377
2023-07-12,244.01988220214844,250.3406524658203,242.80335998535156,248.5380859375,505389150
2023-07-13,256.48968505859375,257.265625,243.0497283935547,244.00222778320312,761150982
2023-07-14,248.19161987304688,261.10260009765625,244.27566528320312,256.4642028808594,799468588
2023-07-15,251.09970092773438,252.53726196289062,247.50807189941406,248.17552185058594,422767368
2023-07-16,242.65682983398438,251.88241577148438,242.58013916015625,251.09823608398438,441487283
2023-07-17,244.35299682617188,244.68203735351562,240.59759521484375,242.65809631347656,671028354
2023-07-18,240.2649383544922,246.53085327148438,238.7042236328125,244.33457946777344,751858394
2023-07-19,241.1608123779297,243.92770385742188,239.99359130859375,240.27418518066406,499664149
2023-07-20,242.73313903808594,243.14259338378906,240.3877410888672,241.13888549804688,485038743
2023-07-21,243.7889862060547,245.16334533691406,242.3674774169922,242.75428771972656,413015398
2023-07-22,241.03074645996094,244.85873413085938,240.5126190185547,243.80908203125,310128851
2023-07-23,242.45596313476562,243.9764862060547,240.76121520996094,241.05465698242188,279600847
2023-07-24,238.9462127685547,242.89187622070312,236.29238891601562,242.44943237304688,451906472
2023-07-25,237.80856323242188,239.63720703125,236.99940490722656,238.96409606933594,366519529
2023-07-26,238.9623565673828,240.2377166748047,236.64112854003906,237.81907653808594,417581395
2023-07-27,240.49879455566406,243.16351318359375,238.63844299316406,238.96011352539062,433186880
2023-07-28,241.97703552246094,242.7969970703125,239.9878692626953,240.505126953125,388148322
2023-07-29,242.5763702392578,242.7262725830078,241.32313537597656,241.97134399414062,317500344
2023-07-30,242.52598571777344,243.7857208251953,240.92518615722656,242.58221435546875,425584373
2023-07-31,241.1206512451172,244.20257568359375,240.7644500732422,242.51959228515625,1092564922
2023-08-01,247.50502014160156,247.50502014160156,238.53024291992188,241.1280517578125,830645013
2023-08-02,240.49464416503906,248.5115509033203,236.8917694091797,247.4903106689453,650256385
2023-08-03,241.0615234375,241.583251953125,238.5096435546875,240.50997924804688,400525696
2023-08-04,241.47601318359375,243.1554718017578,240.45228576660156,241.04286193847656,370373499
2023-08-05,242.9593505859375,243.02772521972656,240.09039306640625,241.4896697998047,300760369
2023-08-06,242.79859924316406,245.17901611328125,242.61473083496094,242.96029663085938,417704185
2023-08-07,241.79750061035156,244.32424926757812,239.93536376953125,242.79168701171875,425652309
2023-08-08,245.14990234375,247.64736938476562,241.3302001953125,241.7918701171875,504987528
2023-08-09,243.89364624023438,245.34027099609375,242.76649475097656,245.1363067626953,399576464
2023-08-10,241.26246643066406,243.9261016845703,240.39459228515625,243.8855438232422,365863690
2023-08-11,239.70689392089844,241.91390991210938,238.35980224609375,241.26072692871094,386856576
2023-08-12,240.27362060546875,241.0026092529297,239.40377807617188,239.7035675048828,284512149
2023-08-13,240.03334045410156,241.6295928955078,239.902587890625,240.26968383789062,296580783
2023-08-14,240.33924865722656,241.02493286132812,239.7473602294922,240.04127502441406,381157536
2023-08-15,236.67958068847656,240.41030883789062,235.36053466796875,240.3504638671875,482870297
2023-08-16,231.86874389648438,237.01422119140625,231.20516967773438,236.689697265625,461572144
2023-08-17,218.5358428955078,232.1050567626953,214.5474395751953,231.87257385253906,786294218
2023-08-18,216.112548828125,220.1370086669922,214.02224731445312,218.56573486328125,567051050
2023-08-19,216.99945068359375,218.99758911132812,214.32884216308594,216.1444854736328,477267428
2023-08-20,216.63580322265625,217.88243103027344,215.6808624267578,217.01585388183594,297744717
2023-08-21,210.63894653320312,216.74118041992188,207.5687713623047,216.63079833984375,582113967
2023-08-22,210.8343505859375,211.87425231933594,204.39913940429688,210.5799560546875,637832641
2023-08-23,216.3992919921875,218.31671142578125,210.81869506835938,210.81869506835938,566160608
2023-08-24,218.64639282226562,220.38551330566406,215.8997344970703,216.44483947753906,394620698
2023-08-25,218.3310546875,219.25498962402344,214.26516723632812,218.68109130859375,423891092
2023-08-26,216.36424255371094,218.78643798828125,216.2140350341797,218.33180236816406,273738258
2023-08-27,218.35800170898438,219.5391845703125,216.0803985595703,216.3699493408203,325410553
2023-08-28,218.71856689453125,218.9700164794922,215.85018920898438,218.35824584960938,332786869
2023-08-29,226.86288452148438,233.0600128173828,217.04786682128906,218.7215118408203,593296661
2023-08-30,223.7994384765625,227.04901123046875,221.9781494140625,226.87014770507812,359750612
2023-08-31,216.59779357910156,225.58888244628906,215.44842529296875,223.81857299804688,428616639
2023-09-01,213.63055419921875,217.9657440185547,211.5917205810547,216.59848022460938,438229562
2023-09-02,214.44854736328125,215.59950256347656,213.29054260253906,213.62692260742188,291979876
2023-09-03,214.3999481201172,215.11489868164062,213.41195678710938,214.45481872558594,264565518
2023-09-04,215.197509765625,216.26751708984375,213.28237915039062,214.3931121826172,364530693
2023-09-05,214.47813415527344,215.7220001220703,213.6724395751953,215.2110137939453,298056096
2023-09-06,215.13465881347656,217.1808319091797,212.31671142578125,214.48904418945312,367874698
2023-09-07,216.88717651367188,217.6039581298828,213.5731201171875,215.13946533203125,414939879
2023-09-08,214.56202697753906,218.2228240966797,213.61947631835938,216.8837432861328,350437594
2023-09-09,214.2229461669922,215.33013916015625,214.2229461669922,214.56703186035156,218159197
2023-09-10,212.31802368164062,214.22784423828125,211.5386199951172,214.22056579589844,334977578
2023-09-11,206.03421020507812,212.61009216308594,204.3567352294922,212.32261657714844,466832593
2023-09-12,210.99436950683594,213.48744201660156,205.26248168945312,206.04315185546875,435525863
2023-09-13,212.64259338378906,213.15785217285156,209.4974365234375,211.02386474609375,329580406
2023-09-14,212.2828369140625,214.88356018066406,211.3829345703125,212.6405792236328,370840987
2023-09-15,214.17552185058594,214.9447479248047,211.19467163085938,212.30435180664062,477731080
2023-09-16,214.96054077148438,215.70355224609375,213.56289672851562,214.1683807373047,483436741
2023-09-17,216.4657745361328,216.63502502441406,213.70974731445312,214.948974609375,432102186
2023-09-18,216.00392150878906,221.00985717773438,215.3173065185547,216.47091674804688,572231452
2023-09-19,217.21095275878906,219.7490234375,215.6417694091797,216.00177001953125,385547582
2023-09-20,214.3633270263672,217.75669860839844,213.76046752929688,217.21060180664062,372917826
2023-09-21,210.7939453125,215.109375,209.58688354492188,214.35374450683594,384479845
2023-09-22,211.15086364746094,212.02658081054688,209.94168090820312,210.7893829345703,274805031
2023-09-23,210.56060791015625,211.58322143554688,210.1420135498047,211.1380615234375,215040995
2023-09-24,208.28289794921875,211.23727416992188,207.9329376220703,210.5747833251953,287192497
2023-09-25,210.0738067626953,210.5183868408203,207.47808837890625,208.2601318359375,294180845
2023-09-26,212.37844848632812,213.1878204345703,209.86691284179688,210.0501708984375,615780140
2023-09-27,211.98541259765625,215.72874450683594,210.88600158691406,212.37139892578125,753741988
2023-09-28,215.07598876953125,216.77532958984375,211.6513214111328,211.99095153808594,358321830
2023-09-29,215.2794189453125,217.25770568847656,214.50637817382812,215.09397888183594,335321479
2023-09-30,214.82130432128906,216.31216430664062,214.4836883544922,215.2777862548828,243788424
2023-10-01,218.04713439941406,219.1338348388672,213.5065155029297,214.80032348632812,387408083
2023-10-02,214.7579345703125,221.18829345703125,213.54632568359375,218.04934692382812,466879383
2023-10-03,213.43594360351562,215.72119140625,212.77056884765625,214.7349090576172,305437646
2023-10-04,213.4130859375,213.7624053955078,210.9364013671875,213.44146728515625,357560724
2023-10-05,210.67967224121094,213.78359985351562,210.4712371826172,213.42274475097656,351872670
2023-10-06,213.55552673339844,214.39295959472656,210.5572509765625,210.66526794433594,271152975
2023-10-07,212.36447143554688,213.85986328125,211.76080322265625,213.54396057128906,211771782
2023-10-08,211.51998901367188,212.84677124023438,209.7017822265625,212.38101196289062,267193041
2023-10-09,205.75096130371094,212.1028594970703,203.6554412841797,211.52261352539062,416312027
2023-10-10,208.57687377929688,210.45428466796875,205.75009155273438,205.75009155273438,441959353
2023-10-11,206.53341674804688,208.7305450439453,204.8092498779297,208.58229064941406,323117665
2023-10-12,205.2294158935547,206.6591033935547,203.658447265625,206.53587341308594,302337006
2023-10-13,206.03611755371094,207.94253540039062,204.61761474609375,205.22579956054688,296977151
2023-10-14,206.60189819335938,207.02554321289062,205.82728576660156,206.040283203125,203846460
2023-10-15,209.7425079345703,210.2316131591797,206.47857666015625,206.60028076171875,352524312
2023-10-16,214.82395935058594,217.12123107910156,209.74880981445312,209.74880981445312,521099239
2023-10-17,211.6432342529297,215.01222229003906,210.38235473632812,214.81211853027344,352621995
2023-10-18,210.50103759765625,213.57627868652344,210.09669494628906,211.63619995117188,275336939
2023-10-19,211.1441650390625,211.41201782226562,208.53712463378906,210.4916229248047,281310969
2023-10-20,212.30084228515625,216.1024169921875,210.74655151367188,211.14505004882812,335590168
2023-10-21,214.3056640625,215.61277770996094,211.6225128173828,212.29852294921875,267943731
2023-10-22,217.74737548828125,218.00485229492188,213.83428955078125,214.3217315673828,286771903
2023-10-23,228.35276794433594,229.98146057128906,218.3049774169922,218.45591735839844,611625206
2023-10-24,225.14295959472656,236.7500762939453,223.1171417236328,228.3383026123047,658304834
2023-10-25,222.179931640625,228.8148193359375,222.0341796875,225.16864013671875,414309192
2023-10-26,223.2360382080078,227.85787963867188,219.92672729492188,222.18551635742188,438534864
2023-10-27,224.4759063720703,229.85179138183594,220.20350646972656,223.21908569335938,554008090
2023-10-28,225.77407836914062,227.97061157226562,224.3576202392578,224.4715118408203,244363054
2023-10-29,227.14845275878906,228.14613342285156,224.25831604003906,225.78799438476562,207847188
2023-10-30,228.2874298095703,229.19149780273438,225.02120971679688,227.13491821289062,282899321
2023-10-31,226.43994140625,229.24130249023438,224.33131408691406,228.28236389160156,319329197
2023-11-01,228.00010681152344,229.14108276367188,222.8603973388672,226.4181671142578,384772000
2023-11-02,231.7230224609375,233.33607482910156,227.90748596191406,228.0166473388672,487639810
2023-11-03,230.60597229003906,232.21131896972656,226.34674072265625,231.70326232910156,332547803
2023-11-04,237.45460510253906,238.5099639892578,229.65533447265625,230.5974884033203,267965564
2023-11-05,244.32247924804688,245.59402465820312,236.7861785888672,237.44223022460938,419858434
2023-11-06,254.63479614257812,255.34230041503906,242.1800994873047,244.32044982910156,524115628
2023-11-07,246.39529418945312,255.5460968017578,242.69497680664062,254.65328979492188,549207441
2023-11-08,247.123291015625,247.80906677246094,244.58038330078125,246.39012145996094,369346518
2023-11-09,251.51084899902344,255.45465087890625,243.3295440673828,247.0521697998047,1116630429
2023-11-10,251.08236694335938,257.78802490234375,248.9433135986328,251.52682495117188,873515280
2023-11-11,251.42161560058594,255.07839965820312,246.72113037109375,251.09848022460938,872206327
2023-11-12,247.6400146484375,251.6469268798828,245.83245849609375,251.43441772460938,758715918
2023-11-13,241.33506774902344,250.1243133544922,241.12713623046875,247.64047241210938,888039233
2023-11-14,242.263671875,248.66522216796875,236.28573608398438,241.36984252929688,917236070
2023-11-15,253.75534057617188,254.18177795410156,242.26116943359375,242.281005859375,921052035
2023-11-16,242.75888061523438,255.5850372314453,240.67567443847656,253.74478149414062,950453378
2023-11-17,244.745361328125,245.9875946044922,238.99964904785156,242.83995056152344,788884171
2023-11-18,244.9507598876953,245.35305786132812,239.28082275390625,244.7462615966797,679630905
2023-11-19,246.58778381347656,246.93626403808594,242.4235076904297,244.96768188476562,618053586
2023-11-20,253.6350860595703,263.8700256347656,243.14175415039062,246.5845489501953,1289010990
2023-11-21,226.4864044189453,269.9175720214844,224.98170471191406,253.64385986328125,2480554399
2023-11-22,236.1365966796875,238.17669677734375,225.6582489013672,226.46131896972656,1338117919
2023-11-23,233.76580810546875,238.7913360595703,230.7522430419922,236.0960235595703,766695224
